Country/territory,WHO Preferred Vaccine Name,mmm Year,Bilateral/multilateral agreements,Donations,COVAX,AVAT,Unknown,Total Doses Delivered
Slovenia,Pfizer BioNTech - Comirnaty,1/1/2021,"69,030",,,,,"69,030"
Slovenia,Pfizer BioNTech - Comirnaty,2/1/2021,"78,390",,,,,"78,390"
Slovenia,Pfizer BioNTech - Comirnaty,3/1/2021,"88,920",,,,,"88,920"
Slovenia,Pfizer BioNTech - Comirnaty,4/1/2021,"153,270",,,,,"153,270"
Slovenia,Pfizer BioNTech - Comirnaty,5/1/2021,"297,180",,,,,"297,180"
Slovenia,Pfizer BioNTech - Comirnaty,6/1/2021,"410,670",,,,,"410,670"
Slovenia,Pfizer BioNTech - Comirnaty,7/1/2021,"327,600",,,,,"327,600"
Slovenia,Pfizer BioNTech - Comirnaty,8/1/2021,"346,320",,,,,"346,320"
Slovenia,Pfizer BioNTech - Comirnaty,9/1/2021,"195,390",,,,,"195,390"
Slovenia,Pfizer BioNTech - Comirnaty,10/1/2021,"170,820",,,,,"170,820"
Slovenia,Pfizer BioNTech - Comirnaty,11/1/2021,"147,420",,,,,"147,420"
Slovenia,Pfizer BioNTech - Comirnaty,12/1/2021,"283,470",,,,,"283,470"
Slovenia,Pfizer BioNTech - Comirnaty,1/1/2022,"306,450",,,,,"306,450"
Slovenia,Pfizer BioNTech - Comirnaty,2/1/2022,"306,450",,,,,"306,450"
Slovenia,Pfizer BioNTech - Comirnaty,3/1/2022,"221,490",,,,,"221,490"
Slovenia,Pfizer BioNTech - Comirnaty,4/1/2022,"209,430",,,,,"209,430"
Slovenia,Pfizer BioNTech - Comirnaty,5/1/2022,0,,,,,0
Slovenia,Pfizer BioNTech - Comirnaty,6/1/2022,0,,,,,0
Slovenia,Pfizer BioNTech - Comirnaty,7/1/2022,0,,,,,0
Slovenia,Pfizer BioNTech - Comirnaty,8/1/2022,0,,,,,0
Slovenia,Pfizer BioNTech - Comirnaty,9/1/2022,303,,,,,303
Solomon Islands,AstraZeneca - Vaxzevria,6/1/2021,,,"28,800",,,"28,800"
Solomon Islands,AstraZeneca - Vaxzevria,8/1/2021,,"113,000","56,000",,,"169,000"
Solomon Islands,AstraZeneca - Vaxzevria,10/1/2021,,"100,000",,,,"100,000"
Solomon Islands,AstraZeneca - Vaxzevria,1/1/2022,,"37,800",,,,"37,800"
Solomon Islands,Janssen - Ad26.COV 2.S,3/1/2022,,,"100,800",,,"100,800"
Solomon Islands,Pfizer BioNTech - Comirnaty,11/1/2021,,,"100,620",,,"100,620"
Solomon Islands,Pfizer BioNTech - Comirnaty,4/1/2022,,,"52,650",,,"52,650"
Solomon Islands,Pfizer BioNTech - Comirnaty,8/1/2022,,,"43,740",,,"43,740"
Solomon Islands,SII - Covishield,3/1/2021,,,"24,000",,,"24,000"
Solomon Islands,SII - Covishield,6/1/2022,,"50,000",,,,"50,000"
Solomon Islands,Sinopharm (Beijing) - BBIBP-CorV,4/1/2021,,"50,000",,,,"50,000"
Somalia,AstraZeneca - Vaxzevria,7/1/2021,,,"108,000",,,"108,000"
Somalia,AstraZeneca - Vaxzevria,8/1/2021,,,"151,200",,,"151,200"
Somalia,AstraZeneca - Vaxzevria,9/1/2021,,,"264,000",,,"264,000"
Somalia,AstraZeneca - Vaxzevria,10/1/2021,,,"357,600",,,"357,600"
Somalia,AstraZeneca - Vaxzevria,3/1/2022,,,"149,760",,,"149,760"
Somalia,Janssen - Ad26.COV 2.S,8/1/2021,,,"302,400",,,"302,400"
Somalia,Janssen - Ad26.COV 2.S,10/1/2021,,,"336,500",,,"336,500"
Somalia,Janssen - Ad26.COV 2.S,12/1/2021,,,"2,505,600",,,"2,505,600"
Somalia,Janssen - Ad26.COV 2.S,6/1/2022,,,"2,008,800",,,"2,008,800"
Somalia,Janssen - Ad26.COV 2.S,7/1/2022,,,"1,670,400",,,"1,670,400"
Somalia,Janssen - Ad26.COV 2.S,8/1/2022,,,"648,000",,,"648,000"
Somalia,Medigen - MVC-COV1901,2/1/2022,,"150,000",,,,"150,000"
Somalia,Pfizer BioNTech - Comirnaty,3/1/2022,,,"250,380",,,"250,380"
Somalia,Pfizer BioNTech - Comirnaty,5/1/2022,,,"286,650",,,"286,650"
Somalia,Pfizer BioNTech - Comirnaty,7/1/2022,,,"310,050",,,"310,050"
Somalia,SII - Covishield,3/1/2021,,,"300,000",,,"300,000"
Somalia,SII - Covishield,12/1/2021,,,"540,000",,,"540,000"
Somalia,Sinopharm (Beijing) - BBIBP-CorV,4/1/2021,,"200,000",,,,"200,000"
Somalia,Sinopharm (Beijing) - BBIBP-CorV,9/1/2021,,,"231,600",,,"231,600"
Somalia,Sinopharm (Beijing) - BBIBP-CorV,12/1/2021,,"500,000",,,,"500,000"
Somalia,Sinovac - CoronaVac,3/1/2022,,"290,400",,,,"290,400"
South Africa,Janssen - Ad26.COV 2.S,2/1/2021,"160,000",,,,,"160,000"
South Africa,Janssen - Ad26.COV 2.S,6/1/2021,"1,500,000",,,,,"1,500,000"
South Africa,Janssen - Ad26.COV 2.S,8/1/2021,"1,454,900",,,,,"1,454,900"
South Africa,Pfizer BioNTech - Comirnaty,5/1/2021,"1,937,520",,,,,"1,937,520"
South Africa,Pfizer BioNTech - Comirnaty,6/1/2021,"2,545,920",,"1,392,300",,,"3,938,220"
South Africa,Pfizer BioNTech - Comirnaty,7/1/2021,"2,422,380",,"2,815,020",,,"5,237,400"
South Africa,Pfizer BioNTech - Comirnaty,8/1/2021,,,"5,062,590",,,"5,062,590"
South Africa,SII - Covishield,1/1/2021,"1,000,000",,,,,"1,000,000"
South Africa,SII - Covishield,2/1/2021,0,,,,,0
South Africa,Unknown,10/1/2021,,,,,"4,329,516","4,329,516"
South Africa,Unknown,11/1/2021,,,,,"3,561,734","3,561,734"
South Africa,Unknown,12/1/2021,,,,,"2,511,792","2,511,792"
South Africa,Unknown,1/1/2022,,,,,"2,179,497","2,179,497"
South Africa,Unknown,2/1/2022,,,,,"1,709,872","1,709,872"
South Africa,Unknown,3/1/2022,,,,,"2,439,408","2,439,408"
South Africa,Unknown,4/1/2022,,,,,"1,329,017","1,329,017"
South Africa,Unknown,5/1/2022,,,,,"1,318,148","1,318,148"
South Africa,Unknown,6/1/2022,,,,,"836,451","836,451"
South Africa,Unknown,7/1/2022,,,,,"406,219","406,219"
South Africa,Unknown,8/1/2022,,,,,"289,696","289,696"
South Africa,Unknown,9/1/2022,,,,,"204,115","204,115"
South Sudan,AstraZeneca - Vaxzevria,8/1/2021,,,"59,520",,,"59,520"
South Sudan,AstraZeneca - Vaxzevria,11/1/2021,,,"60,000",,,"60,000"
South Sudan,AstraZeneca - Vaxzevria,5/1/2022,,,"4,800",,,"4,800"
South Sudan,Janssen - Ad26.COV 2.S,9/1/2021,,,"152,950",,,"152,950"
South Sudan,Janssen - Ad26.COV 2.S,12/1/2021,,,"597,600",,,"597,600"
South Sudan,Janssen - Ad26.COV 2.S,3/1/2022,,,"151,200",,,"151,200"
South Sudan,Janssen - Ad26.COV 2.S,4/1/2022,,,"948,100",,,"948,100"
South Sudan,Janssen - Ad26.COV 2.S,8/1/2022,,,"943,200",,,"943,200"
South Sudan,Janssen - Ad26.COV 2.S,9/1/2022,,,"504,000",,,"504,000"
South Sudan,SII - Covishield,3/1/2021,,,"60,000",,,"60,000"
South Sudan,SII - Covishield,4/1/2021,,"59,000",,,,"59,000"
Spain,AstraZeneca - Vaxzevria,12/1/2020,0,,,,,0
Spain,AstraZeneca - Vaxzevria,1/1/2021,0,,,,,0
Spain,AstraZeneca - Vaxzevria,2/1/2021,"820,800",,,,,"820,800"
Spain,AstraZeneca - Vaxzevria,3/1/2021,"1,239,700",,,,,"1,239,700"
Spain,AstraZeneca - Vaxzevria,4/1/2021,"1,656,500",,,,,"1,656,500"
Spain,AstraZeneca - Vaxzevria,5/1/2021,"2,258,000",,,,,"2,258,000"
Spain,AstraZeneca - Vaxzevria,6/1/2021,"2,290,900",,,,,"2,290,900"
Spain,AstraZeneca - Vaxzevria,7/1/2021,"2,120,800",,,,,"2,120,800"
Spain,AstraZeneca - Vaxzevria,8/1/2021,0,,,,,0
Spain,AstraZeneca - Vaxzevria,9/1/2021,0,,,,,0
Spain,AstraZeneca - Vaxzevria,10/1/2021,"6,516,380",,,,,"6,516,380"
Spain,AstraZeneca - Vaxzevria,11/1/2021,"625,920",,,,,"625,920"
Spain,AstraZeneca - Vaxzevria,12/1/2021,"3,450,800",,,,,"3,450,800"
Spain,AstraZeneca - Vaxzevria,1/1/2022,"2,204,000",,,,,"2,204,000"
Spain,AstraZeneca - Vaxzevria,2/1/2022,"2,583,400",,,,,"2,583,400"
Spain,AstraZeneca - Vaxzevria,3/1/2022,"709,600",,,,,"709,600"
Spain,AstraZeneca - Vaxzevria,4/1/2022,0,,,,,0
Spain,AstraZeneca - Vaxzevria,5/1/2022,0,,,,,0
Spain,AstraZeneca - Vaxzevria,6/1/2022,0,,,,,0
Spain,AstraZeneca - Vaxzevria,7/1/2022,0,,,,,0
Spain,AstraZeneca - Vaxzevria,8/1/2022,0,,,,,0
Spain,AstraZeneca - Vaxzevria,9/1/2022,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,12/1/2020,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,1/1/2021,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,2/1/2021,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,3/1/2021,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,4/1/2021,"146,400",,,,,"146,400"
Spain,Janssen - Ad26.COV 2.S,5/1/2021,"429,600",,,,,"429,600"
Spain,Janssen - Ad26.COV 2.S,6/1/2021,"1,105,700",,,,,"1,105,700"
Spain,Janssen - Ad26.COV 2.S,7/1/2021,"378,150",,,,,"378,150"
Spain,Janssen - Ad26.COV 2.S,8/1/2021,"230,400",,,,,"230,400"
Spain,Janssen - Ad26.COV 2.S,9/1/2021,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,10/1/2021,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,11/1/2021,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,12/1/2021,"5,500,800",,,,,"5,500,800"
Spain,Janssen - Ad26.COV 2.S,1/1/2022,"2,253,600",,,,,"2,253,600"
Spain,Janssen - Ad26.COV 2.S,2/1/2022,"2,901,600",,,,,"2,901,600"
Spain,Janssen - Ad26.COV 2.S,3/1/2022,"1,951,200",,,,,"1,951,200"
Spain,Janssen - Ad26.COV 2.S,4/1/2022,"237,600",,,,,"237,600"
Spain,Janssen - Ad26.COV 2.S,5/1/2022,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,6/1/2022,"1,420,800",,,,,"1,420,800"
Spain,Janssen - Ad26.COV 2.S,7/1/2022,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,8/1/2022,0,,,,,0
Spain,Janssen - Ad26.COV 2.S,9/1/2022,0,,,,,0
Spain,Moderna - Spikevax,12/1/2020,0,,,,,0
Spain,Moderna - Spikevax,1/1/2021,"35,700",,,,,"35,700"
Spain,Moderna - Spikevax,2/1/2021,"351,900",,,,,"351,900"
Spain,Moderna - Spikevax,3/1/2021,"262,800",,,,,"262,800"
Spain,Moderna - Spikevax,4/1/2021,"722,400",,,,,"722,400"
Spain,Moderna - Spikevax,5/1/2021,"1,342,800",,,,,"1,342,800"
Spain,Moderna - Spikevax,6/1/2021,"1,272,100",,,,,"1,272,100"
Spain,Moderna - Spikevax,7/1/2021,"1,719,500",,,,,"1,719,500"
Spain,Moderna - Spikevax,8/1/2021,"3,883,300",,,,,"3,883,300"
Spain,Moderna - Spikevax,9/1/2021,"1,208,900",,,,,"1,208,900"
Spain,Moderna - Spikevax,10/1/2021,"2,733,300",,,,,"2,733,300"
Spain,Moderna - Spikevax,11/1/2021,"2,571,800",,,,,"2,571,800"
Spain,Moderna - Spikevax,12/1/2021,"6,372,300",,,,,"6,372,300"
Spain,Moderna - Spikevax,1/1/2022,"3,800,700",,,,,"3,800,700"
Spain,Moderna - Spikevax,2/1/2022,"644,700",,,,,"644,700"
Spain,Moderna - Spikevax,3/1/2022,"544,000",,,,,"544,000"
Spain,Moderna - Spikevax,4/1/2022,"1,780,500",,,,,"1,780,500"
Spain,Moderna - Spikevax,5/1/2022,"2,645,600",,,,,"2,645,600"
Spain,Moderna - Spikevax,6/1/2022,"1,763,500",,,,,"1,763,500"
Spain,Moderna - Spikevax,7/1/2022,0,,,,,0
Spain,Moderna - Spikevax,8/1/2022,"249,600",,,,,"249,600"
Spain,Moderna - Spikevax,9/1/2022,0,,,,,0
Spain,Pfizer BioNTech - Comirnaty,12/1/2020,"382,200",,,,,"382,200"
Spain,Pfizer BioNTech - Comirnaty,1/1/2021,"1,363,245",,,,,"1,363,245"
Spain,Pfizer BioNTech - Comirnaty,2/1/2021,"1,779,570",,,,,"1,779,570"
Spain,Pfizer BioNTech - Comirnaty,3/1/2021,"2,286,180",,,,,"2,286,180"
Spain,Pfizer BioNTech - Comirnaty,4/1/2021,"4,395,690",,,,,"4,395,690"
Spain,Pfizer BioNTech - Comirnaty,5/1/2021,"8,574,260",,,,,"8,574,260"
Spain,Pfizer BioNTech - Comirnaty,6/1/2021,"10,592,010",,,,,"10,592,010"
Spain,Pfizer BioNTech - Comirnaty,7/1/2021,"8,281,260",,,,,"8,281,260"
Spain,Pfizer BioNTech - Comirnaty,8/1/2021,"12,146,934",,,,,"12,146,934"
Spain,Pfizer BioNTech - Comirnaty,9/1/2021,"4,500,990",,,,,"4,500,990"
Spain,Pfizer BioNTech - Comirnaty,10/1/2021,"3,821,120",,,,,"3,821,120"
Spain,Pfizer BioNTech - Comirnaty,11/1/2021,0,,,,,0
Spain,Pfizer BioNTech - Comirnaty,12/1/2021,"1,872,420",,,,,"1,872,420"
Spain,Pfizer BioNTech - Comirnaty,1/1/2022,"6,547,050",,,,,"6,547,050"
Spain,Pfizer BioNTech - Comirnaty,2/1/2022,"4,840,410",,,,,"4,840,410"
Spain,Pfizer BioNTech - Comirnaty,3/1/2022,"13,106,850",,,,,"13,106,850"
Spain,Pfizer BioNTech - Comirnaty,4/1/2022,"1,939,200",,,,,"1,939,200"
Spain,Pfizer BioNTech - Comirnaty,5/1/2022,"2,211,840",,,,,"2,211,840"
Spain,Pfizer BioNTech - Comirnaty,6/1/2022,"472,320",,,,,"472,320"
Spain,Pfizer BioNTech - Comirnaty,7/1/2022,0,,,,,0
Spain,Pfizer BioNTech - Comirnaty,8/1/2022,0,,,,,0
Spain,Pfizer BioNTech - Comirnaty,9/1/2022,"727,110",,,,,"727,110"
Sri Lanka,AstraZeneca - Vaxzevria,7/1/2021,,,"728,460",,,"728,460"
Sri Lanka,AstraZeneca - Vaxzevria,8/1/2021,,,"727,380",,,"727,380"
Sri Lanka,Gamaleya - Sputnik V,5/1/2021,"65,000",,,,,"65,000"
Sri Lanka,Gamaleya - Sputnik V,6/1/2021,"65,000",,,,,"65,000"
Sri Lanka,Gamaleya - Sputnik V,7/1/2021,"50,000",,,,,"50,000"
Sri Lanka,Gamaleya - Sputnik V,8/1/2021,"30,000",,,,,"30,000"
Sri Lanka,Gamaleya - Sputnik V,9/1/2021,"120,000",,,,,"120,000"
Sri Lanka,Moderna - Spikevax,7/1/2021,,,"1,500,100",,,"1,500,100"
Sri Lanka,Pfizer BioNTech - Comirnaty,7/1/2021,"415,200",,,,,"415,200"
Sri Lanka,Pfizer BioNTech - Comirnaty,8/1/2021,"204,000",,"100,620",,,"304,620"
Sri Lanka,Pfizer BioNTech - Comirnaty,9/1/2021,,,"799,110",,,"799,110"
Sri Lanka,Pfizer BioNTech - Comirnaty,11/1/2021,"1,500,000",,,,,"1,500,000"
Sri Lanka,Pfizer BioNTech - Comirnaty,12/1/2021,"1,503,450",,"1,008,540",,,"2,511,990"
Sri Lanka,SII - Covishield,1/1/2021,,"500,000",,,,"500,000"
Sri Lanka,SII - Covishield,2/1/2021,"500,000",,,,,"500,000"
Sri Lanka,SII - Covishield,3/1/2021,,,"264,000",,,"264,000"
Sri Lanka,Sinopharm (Beijing) - BBIBP-CorV,3/1/2021,,"600,000",,,,"600,000"
Sri Lanka,Sinopharm (Beijing) - BBIBP-CorV,5/1/2021,,"500,000",,,,"500,000"
Sri Lanka,Sinopharm (Beijing) - BBIBP-CorV,6/1/2021,"2,000,000",,,,,"2,000,000"
Sri Lanka,Sinopharm (Beijing) - BBIBP-CorV,7/1/2021,"3,000,000","1,600,000",,,,"4,600,000"
Sri Lanka,Sinopharm (Beijing) - BBIBP-CorV,8/1/2021,"4,860,000","300,000",,,,"5,160,000"
Sri Lanka,Sinopharm (Beijing) - BBIBP-CorV,9/1/2021,"4,000,000",,,,,"4,000,000"
Sri Lanka,Unknown,7/1/2021,,,,,"1,157,931","1,157,931"
Sri Lanka,Unknown,8/1/2021,,,,,"2,971,998","2,971,998"
Sri Lanka,Unknown,9/1/2021,,,,,"1,797,741","1,797,741"
Sri Lanka,Unknown,10/1/2021,,,,,"2,583,188","2,583,188"
Sri Lanka,Unknown,12/1/2021,,,,,"1,773,673","1,773,673"
Sri Lanka,Unknown,1/1/2022,,,,,"2,115,698","2,115,698"
Sri Lanka,Unknown,2/1/2022,,,,,"2,761,719","2,761,719"
Sri Lanka,Unknown,3/1/2022,,,,,"1,119,745","1,119,745"
Sri Lanka,Unknown,4/1/2022,,,,,"164,113","164,113"
Sri Lanka,Unknown,5/1/2022,,,,,"136,158","136,158"
Sri Lanka,Unknown,6/1/2022,,,,,"40,334","40,334"
Sri Lanka,Unknown,7/1/2022,,,,,"69,467","69,467"
Sri Lanka,Unknown,8/1/2022,,,,,"150,447","150,447"
Sri Lanka,Unknown,9/1/2022,,,,,"211,418","211,418"
Sudan,AstraZeneca - Vaxzevria,8/1/2021,,,"218,400",,,"218,400"
Sudan,AstraZeneca - Vaxzevria,9/1/2021,,,"357,600",,,"357,600"
Sudan,AstraZeneca - Vaxzevria,10/1/2021,,,"300,000",,,"300,000"
Sudan,AstraZeneca - Vaxzevria,1/1/2022,,"200,000",,,,"200,000"
Sudan,AstraZeneca - Vaxzevria,7/1/2022,,,"600,960",,,"600,960"
Sudan,Janssen - Ad26.COV 2.S,8/1/2021,,,"606,700",,,"606,700"
Sudan,Janssen - Ad26.COV 2.S,9/1/2021,,,,"158,400",,"158,400"
Sudan,Janssen - Ad26.COV 2.S,12/1/2021,,,"2,226,400","302,400",,"2,528,800"
Sudan,Janssen - Ad26.COV 2.S,2/1/2022,,,"604,800",,,"604,800"
Sudan,Janssen - Ad26.COV 2.S,6/1/2022,,,"1,468,800",,,"1,468,800"
Sudan,Janssen - Ad26.COV 2.S,7/1/2022,,,,"1,360,800",,"1,360,800"
Sudan,Janssen - Ad26.COV 2.S,9/1/2022,,,,"1,024,800",,"1,024,800"
Sudan,Pfizer BioNTech - Comirnaty,10/1/2021,,,"499,590",,,"499,590"
Sudan,Pfizer BioNTech - Comirnaty,2/1/2022,,,"774,540",,,"774,540"
Sudan,Pfizer BioNTech - Comirnaty,4/1/2022,,,"999,180",,,"999,180"
Sudan,Pfizer BioNTech - Comirnaty,7/1/2022,,,"299,520",,,"299,520"
Sudan,Pfizer BioNTech - Comirnaty,10/1/2022,,,"1,000,350",,,"1,000,350"
Sudan,SII - Covishield,3/1/2021,,,"828,000",,,"828,000"
Sudan,SII - Covishield,2/1/2022,,,"1,008,000",,,"1,008,000"
Sudan,Sinopharm (Beijing) - BBIBP-CorV,3/1/2021,,"250,000",,,,"250,000"
Sudan,Sinopharm (Beijing) - BBIBP-CorV,10/1/2021,,,"1,317,600",,,"1,317,600"
Suriname,AstraZeneca - Vaxzevria,3/1/2021,,,"24,000",,,"24,000"
Suriname,AstraZeneca - Vaxzevria,5/1/2021,,,"28,800",,,"28,800"
Suriname,AstraZeneca - Vaxzevria,6/1/2021,,"250,000",,,,"250,000"
Suriname,AstraZeneca - Vaxzevria,8/1/2021,,,"26,400",,,"26,400"
Suriname,AstraZeneca - Vaxzevria,12/1/2021,,,"64,800",,,"64,800"
Suriname,Pfizer BioNTech - Comirnaty,8/1/2021,,"140,400",,,,"140,400"
Suriname,Pfizer BioNTech - Comirnaty,2/1/2022,,"226,800",,,,"226,800"
Suriname,SII - Covishield,2/1/2021,,"51,000",,,,"51,000"
Suriname,Unknown,11/1/2021,,,,,"3,495","3,495"
Sweden,AstraZeneca - Vaxzevria,12/1/2020,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,1/1/2021,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,2/1/2021,"193,800",,,,,"193,800"
Sweden,AstraZeneca - Vaxzevria,3/1/2021,"294,400",,,,,"294,400"
Sweden,AstraZeneca - Vaxzevria,4/1/2021,"390,300",,,,,"390,300"
Sweden,AstraZeneca - Vaxzevria,5/1/2021,"735,200",,,,,"735,200"
Sweden,AstraZeneca - Vaxzevria,6/1/2021,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,7/1/2021,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,8/1/2021,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,9/1/2021,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,10/1/2021,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,11/1/2021,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,12/1/2021,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,1/1/2022,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,2/1/2022,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,3/1/2022,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,4/1/2022,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,5/1/2022,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,6/1/2022,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,7/1/2022,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,8/1/2022,0,,,,,0
Sweden,AstraZeneca - Vaxzevria,9/1/2022,0,,,,,0
Sweden,Moderna - Spikevax,12/1/2020,0,,,,,0
Sweden,Moderna - Spikevax,1/1/2021,"10,800",,,,,"10,800"
Sweden,Moderna - Spikevax,2/1/2021,"46,800",,,,,"46,800"
Sweden,Moderna - Spikevax,3/1/2021,"112,800",,,,,"112,800"
Sweden,Moderna - Spikevax,4/1/2021,"151,200",,,,,"151,200"
Sweden,Moderna - Spikevax,5/1/2021,"288,000",,,,,"288,000"
Sweden,Moderna - Spikevax,6/1/2021,"273,600",,,,,"273,600"
Sweden,Moderna - Spikevax,7/1/2021,"373,200",,,,,"373,200"
Sweden,Moderna - Spikevax,8/1/2021,"693,600",,,,,"693,600"
Sweden,Moderna - Spikevax,9/1/2021,"741,600",,,,,"741,600"
Sweden,Moderna - Spikevax,10/1/2021,"1,567,200",,,,,"1,567,200"
Sweden,Moderna - Spikevax,11/1/2021,0,,,,,0
Sweden,Moderna - Spikevax,12/1/2021,0,,,,,0
Sweden,Moderna - Spikevax,1/1/2022,"812,200",,,,,"812,200"
Sweden,Moderna - Spikevax,2/1/2022,"378,600",,,,,"378,600"
Sweden,Moderna - Spikevax,3/1/2022,"428,400",,,,,"428,400"
Sweden,Moderna - Spikevax,4/1/2022,"892,000",,,,,"892,000"
Sweden,Moderna - Spikevax,5/1/2022,"288,000",,,,,"288,000"
Sweden,Moderna - Spikevax,6/1/2022,"290,100",,,,,"290,100"
Sweden,Moderna - Spikevax,7/1/2022,0,,,,,0
Sweden,Moderna - Spikevax,8/1/2022,0,,,,,0
Sweden,Moderna - Spikevax,9/1/2022,"551,400",,,,,"551,400"
Sweden,Novavax - Nuvaxovid,12/1/2020,0,,,,,0
Sweden,Novavax - Nuvaxovid,1/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,2/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,3/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,4/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,5/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,6/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,7/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,8/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,9/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,10/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,11/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,12/1/2021,0,,,,,0
Sweden,Novavax - Nuvaxovid,1/1/2022,0,,,,,0
Sweden,Novavax - Nuvaxovid,2/1/2022,"621,000",,,,,"621,000"
Sweden,Novavax - Nuvaxovid,3/1/2022,"850,100",,,,,"850,100"
Sweden,Novavax - Nuvaxovid,4/1/2022,0,,,,,0
Sweden,Novavax - Nuvaxovid,5/1/2022,0,,,,,0
Sweden,Novavax - Nuvaxovid,6/1/2022,0,,,,,0
Sweden,Novavax - Nuvaxovid,7/1/2022,"298,900",,,,,"298,900"
Sweden,Novavax - Nuvaxovid,8/1/2022,0,,,,,0
Sweden,Novavax - Nuvaxovid,9/1/2022,0,,,,,0
Sweden,Pfizer BioNTech - Comirnaty,12/1/2020,"87,750",,,,,"87,750"
Sweden,Pfizer BioNTech - Comirnaty,1/1/2021,"311,025",,,,,"311,025"
Sweden,Pfizer BioNTech - Comirnaty,2/1/2021,"423,540",,,,,"423,540"
Sweden,Pfizer BioNTech - Comirnaty,3/1/2021,"558,090",,,,,"558,090"
Sweden,Pfizer BioNTech - Comirnaty,4/1/2021,"1,051,830",,,,,"1,051,830"
Sweden,Pfizer BioNTech - Comirnaty,5/1/2021,"1,854,450",,,,,"1,854,450"
Sweden,Pfizer BioNTech - Comirnaty,6/1/2021,"2,311,920",,,,,"2,311,920"
Sweden,Pfizer BioNTech - Comirnaty,7/1/2021,"1,778,400",,,,,"1,778,400"
Sweden,Pfizer BioNTech - Comirnaty,8/1/2021,"1,895,400",,,,,"1,895,400"
Sweden,Pfizer BioNTech - Comirnaty,9/1/2021,"1,333,800",,,,,"1,333,800"
Sweden,Pfizer BioNTech - Comirnaty,10/1/2021,"1,371,240",,,,,"1,371,240"
Sweden,Pfizer BioNTech - Comirnaty,11/1/2021,"847,080",,,,,"847,080"
Sweden,Pfizer BioNTech - Comirnaty,12/1/2021,"1,402,980",,,,,"1,402,980"
Sweden,Pfizer BioNTech - Comirnaty,1/1/2022,"1,284,660",,,,,"1,284,660"
Sweden,Pfizer BioNTech - Comirnaty,2/1/2022,"1,519,110",,,,,"1,519,110"
Sweden,Pfizer BioNTech - Comirnaty,3/1/2022,"1,519,650",,,,,"1,519,650"
Sweden,Pfizer BioNTech - Comirnaty,4/1/2022,"619,200",,,,,"619,200"
Sweden,Pfizer BioNTech - Comirnaty,5/1/2022,0,,,,,0
Sweden,Pfizer BioNTech - Comirnaty,6/1/2022,0,,,,,0
Sweden,Pfizer BioNTech - Comirnaty,7/1/2022,0,,,,,0
Sweden,Pfizer BioNTech - Comirnaty,8/1/2022,0,,,,,0
Sweden,Pfizer BioNTech - Comirnaty,9/1/2022,"449,280",,,,,"449,280"
Switzerland,Janssen - Ad26.COV 2.S,2/1/2021,"628,800",,,,,"628,800"
Switzerland,Janssen - Ad26.COV 2.S,3/1/2021,"355,200",,,,,"355,200"
Switzerland,Janssen - Ad26.COV 2.S,4/1/2021,"717,600",,,,,"717,600"
Switzerland,Janssen - Ad26.COV 2.S,5/1/2021,"2,276,400",,,,,"2,276,400"
Switzerland,Janssen - Ad26.COV 2.S,6/1/2021,"2,422,800",,,,,"2,422,800"
Switzerland,Janssen - Ad26.COV 2.S,7/1/2021,"750,600",,,,,"750,600"
Switzerland,Janssen - Ad26.COV 2.S,8/1/2021,"751,800",,,,,"751,800"
